,Length,Width,views_7days,Price in EUR,clusters,cluster
129,-1.0969243087783147,-1.156345726910066,-0.48027664125267744,-0.35239230207549527,1,light purple
130,-1.2031679191811357,-1.2277216084453046,0.10534659049431426,-0.35239230207549527,1,light purple
131,-0.913412618082533,-0.8708422007691126,-0.09962154061713284,-0.35158638524107994,1,light purple
132,-0.913412618082533,-0.8708422007691126,-0.21674618696653117,-0.35158638524107994,1,light purple
133,-0.39185307610504827,-0.44258691155768215,0.4332956002726296,-0.35158638524107994,1,light purple
134,-0.3339020158853276,-0.24630323733577636,0.5328515496696182,-0.35158638524107994,1,light purple
135,-0.8168275177163321,-0.8708422007691126,0.8725130240828733,-0.35158638524107994,1,light purple
136,-1.106582818814935,-1.0582038897991135,0.333739650875641,-0.35158772843580394,1,light purple
137,-1.2031679191811357,-1.3169414603643528,-0.5329827321099067,-0.3515998171883202,1,light purple
138,-1.1104462228295828,-0.99574999345578,-0.6208262168719555,-0.3516589177561773,1,light purple
139,-1.0099977184487339,-1.0938918305667327,-0.2694522778237604,-0.3517207047134825,1,light purple
140,-1.2611189794008562,-1.299097489980543,1.0481999936069708,-0.34841644569237956,1,light purple
141,-0.9732953803095775,-0.9600620526881607,0.22832746916118252,-0.3486649367163243,1,light purple
142,-1.1104462228295828,-0.99574999345578,-0.369008227220749,-0.3506192850397815,1,light purple
143,-1.1741923890712753,-1.2455655788291142,-0.5974012876020758,-0.3506595808815023,1,light purple
144,-0.7781934775698517,-0.8083883044257791,1.3175866802105871,-0.3486649367163243,1,light purple
